REPORTID,ID,KATEGORIE,SORTIERUNG,TEXT
"186e62769ecroot","372773681146715","Sozial-ethische Kompetenz",7,"- Die Studierenden sind in der Lage, Differenz von gesellschaftlichen Konnotationen, die Ausgrenzungen produzieren, zu abstrahieren.
- Gleichzeitig sind sie fähig, in ihrer Praxis Verstrickungen zwischen bestimmten Differenzmerkmalen und sozialen sowie institutionellen Ausgrenzungspraktiken aufzudecken.
- Sie begegnen Phänomenen gesellschaftlicher Diversität mit einer menschenrechtsorientierten Haltung, die dem Ethikkodex der IFSW entspricht.
- Sie verfolgen das Interesse, heteronormative Machtungleichgewichte aufzuheben, indem sie die dafür herangezogenen Differenzlinien in Frage stellen, sich für eine Umverteilung ungerecht verteilter Ressourcen einsetzen und Anerkennung von Ressourcen fordern, die als solche bisher zu Unrecht in der Mehrheitsgesellschaft nicht ausreichend Wertschätzung erfahren.
"
"186e62769ecroot","372773681146715","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372773681146715","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372773681146715","Wissenskompetenz",10,"- Die Studierenden verfügen über Kenntnisse bezüglich der Theorieansätze und empirischen Befunde zur Intersektionalität.
- Sie haben sich mit verschiedenen Benachteiligungsformen auseinandersetzt und können Differenzlinien entsprechend verorten.
- Sie haben sich vertieft mit dem Zusammenwirken einzelner Differenzlinien und dessen Folgen auseinandergesetzt, wie z. B. der Koppelung von Geschlecht und Migration oder Behinderung und Migration.
- Sie haben sich mit Prozessen von Identitätsentwicklung im Spannungsfeld pluraler Differenzlinien und sozialer Zugehörigkeitszuschreibungen auseinandergesetzt.
- Sie kennen Methoden, um Zuschreibungs- und Benachteiligungspraxen bewusst zu machen und mehrheitsgesellschaftliche Normalitäten zu dekonstruieren. 
"
"186e62769ecroot","372773721131719","Lehrinhalte",17,"- Entwicklung des Intersektionalitätsdiskurses
- Theorien zur Intersektionalität
- Rasse, Klasse, Geschlecht und weitere Differenzlinien
- Die Konstruktion natio-ethno-kultureller Differenzen in der sozialpädagogischen und sozialpolitischen Praxis
- Bildungsbenachteiligung aufgrund des sozialen Hintergrunds und des Migrationshintergrunds
- Genderspezifische Aspekte von Migration, Migration und Behinderung
- Religion als Zugehörigkeits- und Ausgrenzungskategorie (Islam – Islamfeindlichkeit, Judentum – Antisemitismus)
- Zugehörigkeitsverhältnisse / Identitätsentwicklung im Kontext von diversen Differenzlinien
- Diversitätsbewusste Soziale Arbeit
- Analyse von Situationen aus den Praxisfeldern im Hinblick auf die Wirkungen verschiedener Differenzlinien und Konzipierung von Lösungsansätzen unter Berücksichtigung der vielfältigen Faktoren und ihres situativen Zusammenwirkens
"
"186e62769ecroot","372773721131719","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt."
"186e62769ecroot","372773748216721","Selbstkompetenz",8,"- Sie haben die Begriffe „Kultur“ und „Kulturhegemonialität“ in Bezug auf die eigenen europäisch-westlichen Prägungen und Überzeugungen reflektiert und
einen Standpunkt dazu gewonnen.
- Sie können eigene Konstruktionen von Werten und Normen erkennen und haben Ambiguitätstoleranz im professionellen Umgang mit abweichenden
Meinungen entwickelt.
- Sie kennen die Dilemmata menschenrechtsbasierter Sozialer Arbeit und haben sich mit ihren eigenen Grenzen in diesem Spannungsfeld
auseinandergesetzt."
"186e62769ecroot","372773748216721","Sozial-ethische Kompetenz",7,"- Studierende haben ein multiperspektivisches Verständnis für die Bedeutung internationaler ethischer Standards (IFSW) entwickelt.
- Sie kennen die internationalen ethischen Prinzipien Sozialer Arbeit sowie den disziplintheoretischen Diskurs zu deren Weiterentwicklung.
- Sie erkennen die Dimensionen einer international arbeitenden Menschenrechtsprofession und die Notwendigkeit einer globalen Zusammenarbeit.
- Sie kennen die philosophisch-anthropologischen Grundlagen des Menschseins mit seinen grundlegenden Prinzipien und Freiheitsbezügen und können
diese kritisch einordnen."
"186e62769ecroot","372773748216721","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372773748216721","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372773748216721","Wissenskompetenz",10,"- Studierende kennen die unterschiedlichen Entwicklungslinien der Menschenrechte aus kulturgeschichtlicher, philosophischer, diskursethischer sowie
rechtstheoretischer Perspektive und deren Ausschlussbegründungen. Sie können sowohl Gemeinsamkeiten als auch Unterschiede und deren Einflüsse in der
Theoriebildung Sozialer Arbeit erkennen.
- Sie kennen die aktuellen Ausprägungen des Menschenrechtsschutzes auf internationaler, europäischer und nationaler Ebene und können diese exemplarisch
auf die normativen rechtlichen Grundlagen Sozialer Arbeit übertragen.
- Sie können die Perspektiven der Menschenrechte und der Wissenschaft Sozialer Arbeit verbinden und in menschenrechtsbasierte Praktiken übertragen.
- Sie kennen Bewusstseinsbildungskonzepte im Kontext von (Selbst-)Ermächtigung, Menschenrechts-, Partizipationns- und Demokratiebildung.
- Sie können über die strukturellen Dilemmata (ökonomische, ökologische und postkoloniale Hegemonialität des globalen Nordens) in den internationalen
Beziehungen, die sich besonders durch globale Migrationsströme zeigen, einen Bezug zum gesellschaftlichen Auftrag Sozialer Arbeit herstellen und Konsequenzen
für die Profession und Disziplin ziehen.
- Sie kennen ausgewählte internationale Entwicklungen der Profession und Wissenschaft, einschließlich neuer Ansätze aus sog. „unterentwickelten Ländern“ oder
„Schwellenländern“ und können dieses Wissen in die Weiterentwicklung der Theorie und Praxis Sozialer Arbeit einordnen."
"186e62769ecroot","372773748216721","Besonderheiten",14,"Prüfungsleistung: Mündliche Prüfung (Methode: Fallvignette) (30 Minuten)."
"186e62769ecroot","372773748216721","Fachkompetenz",4,"-"
"186e62769ecroot","372773748216721","Handlungskompetenz",11,"- Die Studierenden haben die Bedeutung des aktiven Menschenrechtsschutzes für die Soziale Arbeit in der Migrationsgesellschaft erkannt und können die
Handlungsprinzipien des wissenschaftlich und ethisch begründeten professionellen Handelns in die Praxis übertragen.
- Sie verfügen über spezialisiertes Detailwissen zu inter- und intradisziplinären Perspektiven menschenrechtsbasierter Sozialer Arbeit und können dieses
sowohl auf Fallanalysen übertragen, als auch als migrationsbezogene Querschnittsaufgabe in den jeweiligen Arbeitsfeldern verstehen.
- Sie kennen die Ursachen und Auswirkungen von Migration und können die notwendigen methodischen und fachlichen Weiterentwicklungen der Handlungsfelder
und der Profession Sozialer Arbeit auf der Basis der Menschenrechte konzipieren und initiieren.
- Sie kennen die Möglichkeiten und Grenzen des sog. Menschenrechtsmandats Sozialer Arbeit und können das Tripelmandat handlungstheoretisch begründet"
"186e62769ecroot","372773748216721","Lehrform",47,"-"
"186e62769ecroot","372773748216721","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372773748216721","Literatur",31,"-"
"186e62769ecroot","372773748216721","Methodenkompetenz",40,"• Sie haben die Begriffe „Kultur“ und „Kulturhegemonialität“ in Bezug auf die eigenen europäisch-westlichen Prägungen und Überzeugungen reflektiert und einen Standpunkt dazu gewonnen.
• Sie können eigene Konstruktionen von Werten und Normen erkennen und haben Ambiguitätstoleranz im professionellen Umgang mit abweichenden Meinungen entwickelt.
"
"186e62769ecroot","372773748216721","Personale und Soziale Kompetenz",41,"• Studierende haben ein multiperspektivisches Verständnis für die Bedeutung internationaler ethischer Standards entwickelt.
• Sie kennen die internationalen ethischen Prinzipien Sozialer Arbeit sowie den disziplintheoretischen Diskurs zu deren Weiterentwicklung und können das Tripelmandat sowohl handlungstheoretisch als auch konzeptionell in die Praxis übertragen.
• Sie erkennen die Dimensionen einer international arbeitenden Menschenrechtsprofession und die Notwendigkeit einer globalen Zusammenarbeit.
• Sie erkennen die philosophisch-anthropologischen Grundlagen des Menschseins mit seinen grundlegenden Prinzipien und Freiheitsbezügen und können diese kritisch einordnen.  
"
"186e62769ecroot","372773748216721","Sachkompetenz",5,"-"
"186e62769ecroot","372773774801725","Lehrinhalte",17,"- Grundlagen der Entwicklung der Menschenrechte aus unterschiedlichen (nationalen und
supranationalen) Diskursperspektiven sowie ihre Ausschlussbegründungen
- Grundlagen des humanitären Völkerrechts und der Philosophie der Menschenrechte
- Die Entwicklung der Charta der Menschenrechte der UN, der EU und die jeweiligen
Spezifizierungen für bestimmte Gruppen, bspw. Frauen-, Kinderrechte, die UN BRK
- Die exemplarische Übertragung unmittelbar relevanter Rechtsgrundlagen sowie
wissenschaftlicher und ethischer Grundlagen Sozialer Arbeit in eine menschenrechtsbasierte
Fallvignette.
- Internationale professionstheoretische Diskurse und die (Weiter-)Entwicklung
berufsethischer Standards sowie des Tripelmandats.
- Internationale Entwicklungen der Profession und Wissenschaft Soziale Arbeit, exemplarisch
ausgewählt mit Blick auf die Menschenrechte und deren Einfluss auf die Theoriebildung Sozialer
Arbeit mit der Frage nach dem ""Guten Leben"" (Capability Approach) und den gemeinsamen
Werten und Bedürfnissen sowie der Frage nach der menschenrechtlichen Ermächtigung.
- Strukturen und Herausforderungen auf der Ebene der internationalen Zusammenarbeit
Sozialer Arbeit: Bewältigung struktureller Dilemmata (Werteorientierung, ökonomische und
kulturelle Hegemonie im Kontext postkolonialer Machtasymmetrien, dem Kampf um
Ressourcen und von globaler Migration
- Strukturen beruflicher Organisation Sozialer Arbeit auf der internationalen Ebene und den
Institutionen des Menschenrechtsschutzes."
"186e62769ecroot","372773774801725","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt."
"186e62769ecroot","372773842086733","Sozial-ethische Kompetenz",7,"- Die Studierenden verfügen über ein Bewusstsein für soziale Probleme in unterschiedlichen Gesellschaftsformen.
- Sie haben ein Verständnis für verschiedene Umgangsweisen mit sozialen Problemlagen entwickelt.
- Sie können dabei subjektorientierte Maßstäbe anlegen und diese auf personaler, diskursiver und struktureller Ebene reflektieren.
- Sie verstehen, dass die Definitionen und Lösungen sozialer Herausforderungen in der Migrationsgesellschaft von heterogenen ethischen Voraussetzungen ausgehen können.
"
"186e62769ecroot","372773842086733","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372773842086733","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372773842086733","Wissenskompetenz",10,"- Die Studierenden kennen die internationalen Entwicklungen der Profession und der wissenschaftlichen Disziplin sowie die länderspezifischen Bedingungen der Sozialen Arbeit.
- Sie können das Spezifische der Wohlfahrts- und Dienstleistungen des deutschen Sozialstaats im internationalen Vergleich und unter dem Einfluss internationaler und europäischer Entwicklungen erkennen.
- Die Studierenden verfügen über analytische Kompetenzen und können je die Besonderheiten der Wohlfahrts- und Dienstleistungen in ihren Strukturmerkmalen, institutionellen Arrangements und hinsichtlich besonderer Möglichkeiten und Grenzen für die sozialpädagogische Praxis verstehen und bewerten. 
"
"186e62769ecroot","372773842086733","Besonderheiten",14,"Das Modul ist nicht im Zertifikatsprogramm belegbar. 

Bei diesem Wahlpflichtmodul handelt es sich überwiegend um die Vertiefung von Modul SMSAM_11."
"186e62769ecroot","372773842086733","Fachkompetenz",4,"-"
"186e62769ecroot","372773842086733","Handlungskompetenz",11,"- Die Studierenden sind sich bewusst, dass Soziale Arbeit in unterschiedlichen Ländern inhaltlich und methodisch stark variieren kann.
- Sie sind in der Lage, den Status Sozialer Arbeit in ihrem jeweiligen Kontext historisch und politisch zu verorten.
- Sie sind fähig, migrationsspezifische Soziale Arbeit in Deutschland in Bezug zu setzen mit Praxen Sozialer Arbeit weiterer, ausgewählter Länder. Dabei können sie Herausforderungen und Potenziale einer kritischen Analyse unterziehen.
- Sie verstehen es, soziale Fragen der globalen Migrationsgesellschaft interdisziplinär zu klären und durch gezielte internationale Kooperationen zu deren Lösung beizutragen.  
"
"186e62769ecroot","372773842086733","Lehrform",47,"-"
"186e62769ecroot","372773842086733","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372773842086733","Literatur",31,"-"
"186e62769ecroot","372773842086733","Methodenkompetenz",40,"• Die Studierenden sind sich des eigenen, auch national geprägten Verständnisses von Sozialer Arbeit in der Migrationsgesellschaft bewusst.
• Sie können dazu alternative Perspektiven einnehmen, unter Verwendung eines „fremden Blicks auf das Eigene“.
• Sie nutzen dabei die Auseinandersetzung mit unterschiedlichen Problemverständnissen und Handlungsoptionen, die sie aus der Auseinandersetzung mit diversen Gesellschaftsformen kennengelernt haben.
"
"186e62769ecroot","372773842086733","Personale und Soziale Kompetenz",41,"• Die Studierenden verfügen über ein Bewusstsein für soziale Probleme in unterschiedlichen Gesellschaftsformen.
• Sie haben ein Verständnis für verschiedene Umgangsweisen mit sozialen Problemlagen entwickelt.
• Sie können dabei subjektorientierte Maßstäbe anlegen und diese auf personaler, diskursiver und struktureller Ebene reflektieren.
• Sie verstehen, dass die Definitionen und Lösungen sozialer Herausforderungen in der Migrationsgesellschaft von heterogenen ethischen Voraussetzungen ausgehen können.
"
"186e62769ecroot","372773842086733","Sachkompetenz",5,"-"
"186e62769ecroot","372773842086733","Selbstkompetenz",8,"- Die Studierenden sind sich des eigenen, auch national geprägten Verständnisses von Sozialer Arbeit in der Migrationsgesellschaft bewusst.
- Sie können dazu alternative Perspektiven einnehmen, unter Verwendung eines „fremden Blicks auf das Eigene“.
- Sie nutzen dabei die Auseinandersetzung mit unterschiedlichen Problemverständnissen und Handlungsoptionen, die sie aus der Auseinandersetzung mit diversen Gesellschaftsformen kennengelernt haben.
"
"186e62769ecroot","372773865775737","Lehrinhalte",17,"- Internationale Entwicklungen der Profession und der wissenschaftlichen Disziplin
- Internationale Soziale Arbeit im Kontext von postkolonialen Ungleichheitsverhältnissen, weltweiter Migration und dem Kampf um Ressourcen
- Länderspezifische Bedingungen der Sozialen Arbeit
- Internationale sozialarbeitswissenschaftliche Diskurse und (Weiter-)Entwicklung berufsethischer Standards
- Internationale berufliche Organisation Sozialer Arbeit
- Wohlfahrts- und Dienstleistungen des deutschen Sozialstaats im internationalen Vergleich und unter dem Einfluss internationaler und europäischer Entwicklungen
- Exkursion (ins Ausland)
"
